dataset,stack_id,group_id,path,stack_index,source_stack_file,source_stack_index,n_slices,best_focus_index,label_source,confidence,outer_split,inner_split
WBC,WBC_012573,WBC_012573,/home/dineth/focus_measure/datasets/WBC_dataset1/12573,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12573,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012574,WBC_012574,/home/dineth/focus_measure/datasets/WBC_dataset1/12574,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12574,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_012575,WBC_012575,/home/dineth/focus_measure/datasets/WBC_dataset1/12575,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12575,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012576,WBC_012576,/home/dineth/focus_measure/datasets/WBC_dataset1/12576,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12576,10,7,q1_revision_surrogate,,test,test
WBC,WBC_012577,WBC_012577,/home/dineth/focus_measure/datasets/WBC_dataset1/12577,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12577,10,6,q1_revision_surrogate,,test,test
WBC,WBC_012578,WBC_012578,/home/dineth/focus_measure/datasets/WBC_dataset1/12578,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12578,10,4,q1_revision_surrogate,,test,test
WBC,WBC_012579,WBC_012579,/home/dineth/focus_measure/datasets/WBC_dataset1/12579,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12579,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012580,WBC_012580,/home/dineth/focus_measure/datasets/WBC_dataset1/12580,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12580,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012581,WBC_012581,/home/dineth/focus_measure/datasets/WBC_dataset1/12581,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12581,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012582,WBC_012582,/home/dineth/focus_measure/datasets/WBC_dataset1/12582,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12582,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_012583,WBC_012583,/home/dineth/focus_measure/datasets/WBC_dataset1/12583,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12583,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012584,WBC_012584,/home/dineth/focus_measure/datasets/WBC_dataset1/12584,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12584,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_012585,WBC_012585,/home/dineth/focus_measure/datasets/WBC_dataset1/12585,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12585,10,4,q1_revision_surrogate,,test,test
WBC,WBC_012586,WBC_012586,/home/dineth/focus_measure/datasets/WBC_dataset1/12586,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12586,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012587,WBC_012587,/home/dineth/focus_measure/datasets/WBC_dataset1/12587,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12587,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012588,WBC_012588,/home/dineth/focus_measure/datasets/WBC_dataset1/12588,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12588,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012589,WBC_012589,/home/dineth/focus_measure/datasets/WBC_dataset1/12589,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12589,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_012590,WBC_012590,/home/dineth/focus_measure/datasets/WBC_dataset1/12590,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12590,10,4,q1_revision_surrogate,,trainval,val
WBC,WBC_012591,WBC_012591,/home/dineth/focus_measure/datasets/WBC_dataset1/12591,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12591,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012592,WBC_012592,/home/dineth/focus_measure/datasets/WBC_dataset1/12592,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12592,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012593,WBC_012593,/home/dineth/focus_measure/datasets/WBC_dataset1/12593,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12593,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012594,WBC_012594,/home/dineth/focus_measure/datasets/WBC_dataset1/12594,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12594,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012595,WBC_012595,/home/dineth/focus_measure/datasets/WBC_dataset1/12595,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12595,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_012596,WBC_012596,/home/dineth/focus_measure/datasets/WBC_dataset1/12596,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12596,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012597,WBC_012597,/home/dineth/focus_measure/datasets/WBC_dataset1/12597,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12597,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012598,WBC_012598,/home/dineth/focus_measure/datasets/WBC_dataset1/12598,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12598,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012599,WBC_012599,/home/dineth/focus_measure/datasets/WBC_dataset1/12599,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12599,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_012600,WBC_012600,/home/dineth/focus_measure/datasets/WBC_dataset1/12600,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12600,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012601,WBC_012601,/home/dineth/focus_measure/datasets/WBC_dataset1/12601,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12601,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012602,WBC_012602,/home/dineth/focus_measure/datasets/WBC_dataset1/12602,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12602,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012603,WBC_012603,/home/dineth/focus_measure/datasets/WBC_dataset1/12603,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12603,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012604,WBC_012604,/home/dineth/focus_measure/datasets/WBC_dataset1/12604,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12604,10,6,q1_revision_surrogate,,test,test
WBC,WBC_012605,WBC_012605,/home/dineth/focus_measure/datasets/WBC_dataset1/12605,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12605,10,6,q1_revision_surrogate,,test,test
WBC,WBC_012606,WBC_012606,/home/dineth/focus_measure/datasets/WBC_dataset1/12606,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12606,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012607,WBC_012607,/home/dineth/focus_measure/datasets/WBC_dataset1/12607,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12607,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012608,WBC_012608,/home/dineth/focus_measure/datasets/WBC_dataset1/12608,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12608,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012609,WBC_012609,/home/dineth/focus_measure/datasets/WBC_dataset1/12609,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12609,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012610,WBC_012610,/home/dineth/focus_measure/datasets/WBC_dataset1/12610,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12610,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012611,WBC_012611,/home/dineth/focus_measure/datasets/WBC_dataset1/12611,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12611,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012612,WBC_012612,/home/dineth/focus_measure/datasets/WBC_dataset1/12612,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12612,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012613,WBC_012613,/home/dineth/focus_measure/datasets/WBC_dataset1/12613,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12613,10,7,q1_revision_surrogate,,test,test
WBC,WBC_012614,WBC_012614,/home/dineth/focus_measure/datasets/WBC_dataset1/12614,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12614,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012615,WBC_012615,/home/dineth/focus_measure/datasets/WBC_dataset1/12615,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12615,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012616,WBC_012616,/home/dineth/focus_measure/datasets/WBC_dataset1/12616,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12616,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012617,WBC_012617,/home/dineth/focus_measure/datasets/WBC_dataset1/12617,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12617,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012618,WBC_012618,/home/dineth/focus_measure/datasets/WBC_dataset1/12618,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12618,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_012619,WBC_012619,/home/dineth/focus_measure/datasets/WBC_dataset1/12619,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12619,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012620,WBC_012620,/home/dineth/focus_measure/datasets/WBC_dataset1/12620,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12620,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_012621,WBC_012621,/home/dineth/focus_measure/datasets/WBC_dataset1/12621,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12621,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012622,WBC_012622,/home/dineth/focus_measure/datasets/WBC_dataset1/12622,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12622,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012623,WBC_012623,/home/dineth/focus_measure/datasets/WBC_dataset1/12623,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12623,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_012624,WBC_012624,/home/dineth/focus_measure/datasets/WBC_dataset1/12624,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12624,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012625,WBC_012625,/home/dineth/focus_measure/datasets/WBC_dataset1/12625,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12625,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012626,WBC_012626,/home/dineth/focus_measure/datasets/WBC_dataset1/12626,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12626,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012627,WBC_012627,/home/dineth/focus_measure/datasets/WBC_dataset1/12627,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12627,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_012628,WBC_012628,/home/dineth/focus_measure/datasets/WBC_dataset1/12628,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12628,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012629,WBC_012629,/home/dineth/focus_measure/datasets/WBC_dataset1/12629,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12629,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_012630,WBC_012630,/home/dineth/focus_measure/datasets/WBC_dataset1/12630,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12630,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_012631,WBC_012631,/home/dineth/focus_measure/datasets/WBC_dataset1/12631,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12631,10,7,q1_revision_surrogate,,test,test
WBC,WBC_012632,WBC_012632,/home/dineth/focus_measure/datasets/WBC_dataset1/12632,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12632,10,6,q1_revision_surrogate,,test,test
WBC,WBC_012633,WBC_012633,/home/dineth/focus_measure/datasets/WBC_dataset1/12633,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12633,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_012634,WBC_012634,/home/dineth/focus_measure/datasets/WBC_dataset1/12634,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12634,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012635,WBC_012635,/home/dineth/focus_measure/datasets/WBC_dataset1/12635,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12635,10,6,q1_revision_surrogate,,test,test
WBC,WBC_012636,WBC_012636,/home/dineth/focus_measure/datasets/WBC_dataset1/12636,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12636,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012637,WBC_012637,/home/dineth/focus_measure/datasets/WBC_dataset1/12637,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12637,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012638,WBC_012638,/home/dineth/focus_measure/datasets/WBC_dataset1/12638,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12638,10,8,q1_revision_surrogate,,trainval,train
WBC,WBC_012639,WBC_012639,/home/dineth/focus_measure/datasets/WBC_dataset1/12639,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12639,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_012640,WBC_012640,/home/dineth/focus_measure/datasets/WBC_dataset1/12640,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12640,10,7,q1_revision_surrogate,,test,test
WBC,WBC_012641,WBC_012641,/home/dineth/focus_measure/datasets/WBC_dataset1/12641,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12641,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012642,WBC_012642,/home/dineth/focus_measure/datasets/WBC_dataset1/12642,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12642,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012643,WBC_012643,/home/dineth/focus_measure/datasets/WBC_dataset1/12643,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12643,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012644,WBC_012644,/home/dineth/focus_measure/datasets/WBC_dataset1/12644,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12644,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_012645,WBC_012645,/home/dineth/focus_measure/datasets/WBC_dataset1/12645,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12645,10,4,q1_revision_surrogate,,trainval,val
WBC,WBC_012646,WBC_012646,/home/dineth/focus_measure/datasets/WBC_dataset1/12646,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12646,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_012647,WBC_012647,/home/dineth/focus_measure/datasets/WBC_dataset1/12647,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12647,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012648,WBC_012648,/home/dineth/focus_measure/datasets/WBC_dataset1/12648,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12648,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012649,WBC_012649,/home/dineth/focus_measure/datasets/WBC_dataset1/12649,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12649,10,4,q1_revision_surrogate,,trainval,train
WBC,WBC_012650,WBC_012650,/home/dineth/focus_measure/datasets/WBC_dataset1/12650,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12650,10,5,q1_revision_surrogate,,test,test
WBC,WBC_012651,WBC_012651,/home/dineth/focus_measure/datasets/WBC_dataset1/12651,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12651,10,5,q1_revision_surrogate,,test,test
WBC,WBC_012652,WBC_012652,/home/dineth/focus_measure/datasets/WBC_dataset1/12652,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12652,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_012653,WBC_012653,/home/dineth/focus_measure/datasets/WBC_dataset1/12653,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12653,10,5,q1_revision_surrogate,,test,test
WBC,WBC_012654,WBC_012654,/home/dineth/focus_measure/datasets/WBC_dataset1/12654,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12654,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_012655,WBC_012655,/home/dineth/focus_measure/datasets/WBC_dataset1/12655,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12655,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_012656,WBC_012656,/home/dineth/focus_measure/datasets/WBC_dataset1/12656,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12656,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_012657,WBC_012657,/home/dineth/focus_measure/datasets/WBC_dataset1/12657,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,12657,10,5,q1_revision_surrogate,,test,test
