stack_id,dataset,group_id,stack_index,n_slices,reference_focus_index,label_source,label_confidence,notes
BMA_000000,BMA,BMA_000000,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014420,WBC,WBC_014420,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014421,WBC,WBC_014421,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014422,WBC,WBC_014422,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014423,WBC,WBC_014423,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014424,WBC,WBC_014424,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014425,WBC,WBC_014425,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014426,WBC,WBC_014426,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014427,WBC,WBC_014427,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014428,WBC,WBC_014428,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014429,WBC,WBC_014429,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014430,WBC,WBC_014430,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014431,WBC,WBC_014431,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014432,WBC,WBC_014432,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014433,WBC,WBC_014433,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014434,WBC,WBC_014434,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014435,WBC,WBC_014435,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014436,WBC,WBC_014436,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014437,WBC,WBC_014437,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014438,WBC,WBC_014438,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014439,WBC,WBC_014439,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014440,WBC,WBC_014440,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014441,WBC,WBC_014441,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014442,WBC,WBC_014442,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014443,WBC,WBC_014443,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014444,WBC,WBC_014444,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014445,WBC,WBC_014445,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014446,WBC,WBC_014446,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014447,WBC,WBC_014447,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014448,WBC,WBC_014448,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014449,WBC,WBC_014449,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014450,WBC,WBC_014450,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014451,WBC,WBC_014451,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014452,WBC,WBC_014452,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014453,WBC,WBC_014453,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014454,WBC,WBC_014454,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014455,WBC,WBC_014455,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014456,WBC,WBC_014456,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014457,WBC,WBC_014457,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014458,WBC,WBC_014458,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014459,WBC,WBC_014459,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014460,WBC,WBC_014460,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014461,WBC,WBC_014461,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014462,WBC,WBC_014462,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014463,WBC,WBC_014463,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014464,WBC,WBC_014464,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014465,WBC,WBC_014465,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014466,WBC,WBC_014466,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014467,WBC,WBC_014467,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014468,WBC,WBC_014468,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014469,WBC,WBC_014469,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014470,WBC,WBC_014470,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014471,WBC,WBC_014471,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014472,WBC,WBC_014472,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014473,WBC,WBC_014473,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014474,WBC,WBC_014474,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014475,WBC,WBC_014475,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014476,WBC,WBC_014476,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014477,WBC,WBC_014477,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014478,WBC,WBC_014478,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014479,WBC,WBC_014479,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014480,WBC,WBC_014480,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014481,WBC,WBC_014481,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014482,WBC,WBC_014482,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014483,WBC,WBC_014483,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014484,WBC,WBC_014484,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014485,WBC,WBC_014485,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014486,WBC,WBC_014486,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014487,WBC,WBC_014487,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014488,WBC,WBC_014488,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014489,WBC,WBC_014489,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014490,WBC,WBC_014490,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014491,WBC,WBC_014491,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014492,WBC,WBC_014492,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014493,WBC,WBC_014493,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014494,WBC,WBC_014494,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014495,WBC,WBC_014495,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014496,WBC,WBC_014496,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014497,WBC,WBC_014497,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014498,WBC,WBC_014498,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014499,WBC,WBC_014499,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014500,WBC,WBC_014500,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014501,WBC,WBC_014501,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014502,WBC,WBC_014502,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014503,WBC,WBC_014503,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014504,WBC,WBC_014504,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014505,WBC,WBC_014505,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014506,WBC,WBC_014506,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014507,WBC,WBC_014507,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014508,WBC,WBC_014508,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014509,WBC,WBC_014509,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014510,WBC,WBC_014510,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014511,WBC,WBC_014511,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014512,WBC,WBC_014512,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014513,WBC,WBC_014513,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014514,WBC,WBC_014514,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014515,WBC,WBC_014515,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014516,WBC,WBC_014516,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014517,WBC,WBC_014517,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014518,WBC,WBC_014518,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014519,WBC,WBC_014519,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014520,WBC,WBC_014520,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014521,WBC,WBC_014521,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014522,WBC,WBC_014522,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014523,WBC,WBC_014523,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014524,WBC,WBC_014524,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014525,WBC,WBC_014525,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014526,WBC,WBC_014526,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014527,WBC,WBC_014527,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014528,WBC,WBC_014528,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014529,WBC,WBC_014529,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014530,WBC,WBC_014530,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014531,WBC,WBC_014531,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014532,WBC,WBC_014532,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014533,WBC,WBC_014533,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014534,WBC,WBC_014534,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014535,WBC,WBC_014535,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014536,WBC,WBC_014536,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014537,WBC,WBC_014537,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014538,WBC,WBC_014538,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014539,WBC,WBC_014539,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014540,WBC,WBC_014540,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014541,WBC,WBC_014541,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014542,WBC,WBC_014542,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014543,WBC,WBC_014543,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014544,WBC,WBC_014544,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014545,WBC,WBC_014545,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014546,WBC,WBC_014546,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014547,WBC,WBC_014547,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014548,WBC,WBC_014548,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_014549,WBC,WBC_014549,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
