dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,raw_curve,normalized_curve,heldout_dataset,optimized_for_dataset,evaluation_dataset,selection_role,source_method,workflow_origin,selection_endpoint,train_datasets,evaluation_scope
WBC,WBC_014326,WBC_014326,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02582059206906706,0,,"[-3955.88916015625, -3921.873046875, -3988.986083984375, -4230.37353515625, -4961.37841796875, -5500.703125, -5189.515625, -4363.99755859375, -3630.60302734375, -3009.76220703125]","[0.620172864679374, 0.6338287940656835, 0.6068859482417437, 0.5099798155307698, 0.21651445168400252, 0.0, 0.12492769208422626, 0.45633582001341955, 0.7507605195153451, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014327,WBC_014327,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.025750822969712317,0,,"[-6302.15869140625, -6298.60400390625, -6289.58544921875, -5876.384765625, -7608.2119140625, -8935.7490234375, -8648.4501953125, -7346.0830078125, -5961.1591796875, -4767.4990234375]","[0.6318215874842559, 0.6326743884199003, 0.6348380193651411, 0.7339685138397407, 0.3184878808552749, 0.0, 0.06892552704972109, 0.38137492127991357, 0.7136303829544771, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014328,WBC_014328,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02813891402911395,0,,"[-2820.71142578125, -2776.87353515625, -2803.2158203125, -3104.60595703125, -4261.125, -4825.15380859375, -4697.9189453125, -3863.986572265625, -3076.287109375, -2466.88037109375]","[0.8499618199225463, 0.8685507968952388, 0.8573806396363862, 0.729579455971165, 0.23917023345336721, 0.0, 0.05395254903779577, 0.407572430339993, 0.7415877528912502, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014334,WBC_014334,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.045084596960805357,0,,"[-3302.44140625, -3302.631591796875, -3378.938720703125, -3945.168212890625, -4452.85888671875, -4373.462890625, -3874.791015625, -3229.90576171875, -2714.7646484375, -2304.086669921875]","[0.5353836351177559, 0.5352951261797734, 0.49978315878287577, 0.2362701220071281, 0.0, 0.036949470713142286, 0.26902240571383695, 0.5691404214184356, 0.808877844144963, 0.9999999999999996]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014337,WBC_014337,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027570902951993048,0,,"[-4469.70166015625, -4446.95458984375, -4571.6240234375, -6278.509765625, -7721.955078125, -7695.73291015625, -6810.19140625, -5662.619140625, -4664.40576171875, -3924.561767578125]","[0.8564436580577379, 0.8624338382819782, 0.8296035719918119, 0.3801147772844537, 0.0, 0.00690530735805548, 0.240102511726312, 0.542302513616486, 0.8051705647435087, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014340,WBC_014340,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,1,7,q1_revision_surrogate,1.0,0.03006851696409285,0,,"[-2273.029541015625, -2259.991455078125, -2521.956787109375, -3108.080322265625, -3346.0556640625, -3405.576416015625, -3772.3115234375, -3794.119873046875, -3359.726318359375, -2825.162841796875]","[0.9915013073320394, 0.9999999999999994, 0.829241588277138, 0.44718521783827886, 0.29206434333419784, 0.2532665795642437, 0.014215465507281425, 0.0, 0.2831533198913393, 0.6316009923947168]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014371,WBC_014371,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028891910915262997,0,,"[-5595.8623046875, -5727.64794921875, -6047.99560546875, -6176.27001953125, -7165.23974609375, -7239.70849609375, -6689.61181640625, -5760.63427734375, -4835.0087890625, -3892.38232421875]","[0.49109232473913694, 0.4517219025679894, 0.3560193507994661, 0.3176978943664806, 0.02224723441226118, 0.0, 0.1643391326215945, 0.44186737198708614, 0.7183941998948552, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014373,WBC_014373,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.02886996092274785,0,,"[-3965.8173828125, -4051.090087890625, -5295.30419921875, -5584.3291015625, -5876.259765625, -6878.7861328125, -7109.828125, -6459.4052734375, -5529.560546875, -4438.67041015625]","[0.9999999999999997, 0.9728777310032993, 0.5771366813202308, 0.4852079552298562, 0.39235500783204164, 0.07348638765360847, 0.0, 0.206876790474945, 0.5026279194661724, 0.849601968276115]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014379,WBC_014379,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028004655963741243,0,,"[-4011.198486328125, -4974.0869140625, -5566.609375, -6821.14453125, -7331.64599609375, -7344.99267578125, -6658.32958984375, -5714.47216796875, -4750.69580078125, -3895.816162109375]","[0.9665478633055173, 0.6873831340092144, 0.5155964891132938, 0.15187629350217832, 0.003869526431771849, 0.0, 0.19908029734509058, 0.47272747606549814, 0.7521496405639733, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014380,WBC_014380,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03017444198485464,0,,"[-4665.55078125, -5479.33056640625, -6074.80419921875, -7065.361328125, -7608.74365234375, -7382.75439453125, -6402.2021484375, -5382.041015625, -4447.21484375, -3672.42333984375]","[0.7477015683270184, 0.5409653983633984, 0.3896886765677811, 0.13804321830548436, 0.0, 0.05741129782930996, 0.3065150719759292, 0.5656812606554741, 0.8031685832461708, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014383,WBC_014383,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029013034072704613,0,,"[-3585.188232421875, -4373.6953125, -4745.748046875, -5304.4658203125, -5552.7421875, -5393.64111328125, -4787.208984375, -4080.1025390625, -3401.9638671875, -2858.89697265625]","[0.7303886445429076, 0.43768174522543507, 0.2995696026550685, 0.09216430321216529, 0.0, 0.059060956190824875, 0.2841786153512917, 0.5466682496540234, 0.7984045662539115, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014388,WBC_014388,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.030141455004923046,0,,"[-4126.0908203125, -4022.20703125, -4290.3447265625, -4430.90673828125, -5409.548828125, -6041.23388671875, -5986.41015625, -5308.13134765625, -4481.0048828125, -3698.30224609375]","[0.8174131217483435, 0.8617523535301073, 0.7473069763525761, 0.6873129034221113, 0.2696130982401354, 0.0, 0.02339962870368903, 0.3128996708017215, 0.6659302289716157, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014389,WBC_014389,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.025897168088704348,0,,"[-4907.724609375, -4852.513671875, -5002.64306640625, -5137.02294921875, -6346.4384765625, -6751.7822265625, -6327.6181640625, -5513.30517578125, -4543.87109375, -3771.2578125]","[0.6187024030023028, 0.6372263034405974, 0.5868561760150611, 0.5417701897441626, 0.13599746007364866, 0.0, 0.14231188998108485, 0.4155232028759619, 0.7407794153254672, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014393,WBC_014393,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03513406997080892,0,,"[-3743.16748046875, -3658.587646484375, -3820.90234375, -4044.220703125, -4809.98681640625, -5460.78662109375, -5201.0634765625, -4429.99853515625, -3563.95751953125, -2884.565673828125]","[0.6667204311214312, 0.6995514016459692, 0.6365464418276336, 0.549861967185803, 0.25261800831883313, 0.0, 0.10081555497284402, 0.4001163359189233, 0.7362835488065473, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014408,WBC_014408,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.032868976006284356,0,,"[-4218.04638671875, -3979.7353515625, -3559.045166015625, -4849.15673828125, -6038.94384765625, -6055.97021484375, -5346.53466796875, -4351.021484375, -3317.666259765625, -2502.26904296875]","[0.5171858125468879, 0.5842457659955096, 0.7026266216724969, 0.33959340366420343, 0.004791164581381097, 0.0, 0.1996328651631359, 0.4797670507475974, 0.7705498641106459, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014416,WBC_014416,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027502196957357228,0,,"[-4539.35546875, -5253.03125, -5799.017578125, -5735.75244140625, -6555.58154296875, -6711.21337890625, -6059.16064453125, -5117.29345703125, -4302.36572265625, -3572.535400390625]","[0.6919658292512653, 0.46458481529088486, 0.2906305798254125, 0.310787198998135, 0.049585155598250615, 0.0, 0.20774757360848312, 0.5078316198047218, 0.767472060765283, 0.9999999999999997]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014421,WBC_014421,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,5,q1_revision_surrogate,1.0,0.026572462054900825,0,,"[-3263.330322265625, -4251.8896484375, -4295.85986328125, -4636.22509765625, -6288.935546875, -6822.58349609375, -6251.13134765625, -5226.49853515625, -4217.54931640625, -3384.735107421875]","[0.9999999999999998, 0.7222565302628813, 0.7099027547104504, 0.6142744816564931, 0.14993256257879214, 0.0, 0.16055394784487312, 0.44843254553337764, 0.7319047149674033, 0.9658903766528991]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014424,WBC_014424,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,7,q1_revision_surrogate,1.0,0.027837784960865974,0,,"[-3851.316162109375, -4105.64404296875, -4699.68115234375, -5741.896484375, -6986.3818359375, -8008.103515625, -7617.2080078125, -7207.95947265625, -6114.24609375, -5080.44140625]","[0.9999999999999998, 0.9388162397471989, 0.795908494208426, 0.5451823339804339, 0.24579599406820107, 0.0, 0.09403788901587616, 0.1924909731771638, 0.4556060391863105, 0.7043088472877771]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014426,WBC_014426,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.03011307306587696,0,,"[-3969.394287109375, -4212.39111328125, -5111.6611328125, -6029.41845703125, -6579.9912109375, -6697.45947265625, -6479.81201171875, -5887.76416015625, -4946.359375, -4116.96435546875]","[0.9999999999999997, 0.9109270454902404, 0.5812904868421817, 0.2448772189038007, 0.04305918434100832, 0.0, 0.07978088723487366, 0.2968020400647744, 0.6418835249734766, 0.9459066927208363]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_014428,WBC_014428,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03139254602137953,0,,"[-5759.4931640625, -6798.4169921875, -7444.5419921875, -6743.6181640625, -7236.29931640625, -7728.2919921875, -7184.900390625, -5959.52734375, -4627.79443359375, -3716.195068359375]","[0.49071566951241014, 0.23176783055200062, 0.07072361545275459, 0.24542623142450842, 0.1226273156212331, 0.0, 0.1354383036798685, 0.4408579059824508, 0.7727873023654231, 0.9999999999999998]",,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
