dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice,heldout_dataset,optimized_for_dataset,evaluation_dataset,selection_role,source_method,workflow_origin,selection_endpoint,train_datasets,evaluation_scope
WBC,WBC_011717,WBC_011717,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.02651860099285841,0,,3.0,10.0,0.0,4.0,1.7029089733964493,0.0,0.0389482932659297,0.07604424951607663,1.0,0.002651860099285841,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011719,WBC_011719,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029197440948337317,0,,4.0,10.0,0.0,5.0,1.1448964828597692,0.0,0.026148280374727512,0.049377681559399686,1.0,0.0029197440948337317,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011722,WBC_011722,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,7,q1_revision_surrogate,1.0,0.02826941094826907,0,,2.0,10.0,0.0,3.0,1.917778308571507,1.0,0.04265877645522655,0.06999159314023964,1.0,0.002826941094826907,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011727,WBC_011727,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028594476985745132,0,,4.0,10.0,0.0,5.0,1.1668289929818556,0.0,0.021131739668518435,0.04885576266525402,1.0,0.002859447698574513,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011734,WBC_011734,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,5,q1_revision_surrogate,1.0,0.029180173994973302,0,,5.0,10.0,0.0,5.0,0.049377635720908794,0.0,0.040030766357788274,0.024870147223333333,2.0,0.0029180173994973304,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011735,WBC_011735,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.028423244948498905,0,,3.0,10.0,0.0,4.0,1.649564153426196,1.0,0.03604428638934014,0.04135424713760864,1.0,0.0028423244948498905,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011737,WBC_011737,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,2,6,q1_revision_surrogate,1.0,0.02878182101994753,0,,4.0,10.0,0.4079785614739988,5.0,1.0655697285161618,0.0,0.04257250429217513,0.022196629396046108,1.0,0.002878182101994753,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011740,WBC_011740,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,2,5,q1_revision_surrogate,1.0,0.026967167970724404,0,,3.0,10.0,0.5702824830203501,5.0,1.3844156452814822,0.0,0.06654231508255136,0.02593818553650561,2.0,0.00269671679707244,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011751,WBC_011751,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.030604791012592614,0,,4.0,10.0,0.0,4.0,1.289408355697664,1.0,0.02098999952887954,0.034072182400803855,1.0,0.0030604791012592615,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011752,WBC_011752,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,7,5,q1_revision_surrogate,1.0,0.027156634954735637,0,,2.0,10.0,1.31773978694713,3.0,4.850118477321211,0.0,0.3490562285082368,0.011478499867582183,1.0,0.0027156634954735638,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011755,WBC_011755,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.028634252957999706,0,,6.0,10.0,0.0,2.0,0.2908826965157563,1.0,0.05324767261989328,0.020713170835096717,1.0,0.0028634252957999706,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011756,WBC_011756,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.026907779974862933,0,,4.0,10.0,0.0,4.0,1.0001668204189524,1.0,0.09137790841600851,0.02963786494512197,1.0,0.0026907779974862933,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011764,WBC_011764,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,1,5,q1_revision_surrogate,1.0,0.030076088034547865,0,,4.0,10.0,0.23968645351483142,4.0,0.5103623233451268,0.0,0.04557034778183725,0.018205193956306227,2.0,0.0030076088034547864,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011767,WBC_011767,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,2,7,q1_revision_surrogate,1.0,0.02628196496516466,0,,5.0,10.0,0.16542345955723314,6.0,0.39706901082039375,0.0,0.03082512902189736,0.025693642912281354,3.0,0.002628196496516466,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011770,WBC_011770,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02810781099833548,0,,4.0,3.0,0.0,5.0,0.8398063306485622,1.0,0.05175009797838799,0.010142952761680339,1.0,0.002810781099833548,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011771,WBC_011771,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029728927998803556,0,,4.0,10.0,0.0,4.0,1.1894209265238331,1.0,0.04717748963283777,0.023351370170413742,1.0,0.0029728927998803555,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011776,WBC_011776,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.029289774014614522,0,,3.0,10.0,0.0,3.0,1.3220342215081666,1.0,0.07078505902185542,0.024029339148700802,1.0,0.0029289774014614523,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011785,WBC_011785,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029789536027237773,0,,4.0,10.0,0.0,4.0,1.9353079215729756,1.0,0.0653757693289042,0.03145785526749164,1.0,0.0029789536027237775,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011787,WBC_011787,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,5,q1_revision_surrogate,1.0,0.029441978898830712,0,,5.0,10.0,0.0,1.0,0.12561003401030554,1.0,0.04877455724678315,0.01274179107573477,3.0,0.0029441978898830713,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011789,WBC_011789,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,1,7,q1_revision_surrogate,1.0,0.0263665629317984,0,,6.0,10.0,0.06282433101253904,6.0,0.12963358336061825,0.0,0.03612403295552169,0.018257180473920883,3.0,0.00263665629317984,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011791,WBC_011791,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027449444984085858,0,,4.0,10.0,0.0,5.0,1.1201385148652065,0.0,0.022713758107700537,0.037309675852131664,1.0,0.0027449444984085857,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011795,WBC_011795,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,2,6,q1_revision_surrogate,1.0,0.03026609495282173,0,,4.0,10.0,0.6098981045542617,5.0,1.3531042726882914,0.0,0.07385364776756938,0.01962252455923177,1.0,0.0030266094952821733,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011797,WBC_011797,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028550809947773814,0,,4.0,10.0,0.0,4.0,1.2688336668214197,1.0,0.04668184300141072,0.023861215728155073,1.0,0.0028550809947773814,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011805,WBC_011805,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,2,5,q1_revision_surrogate,1.0,0.02715291699860245,0,,3.0,10.0,0.47941496313318466,5.0,0.8769430453033223,0.0,0.09159577237332664,0.026131964638060806,1.0,0.002715291699860245,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011814,WBC_011814,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,1,5,q1_revision_surrogate,1.0,0.027923197019845247,0,,4.0,10.0,0.824251362581364,4.0,2.73515307750339,0.0,0.10184301604081812,0.008835233611134167,1.0,0.002792319701984525,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011821,WBC_011821,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028375135036185384,0,,4.0,10.0,0.0,4.0,0.9326837534808978,1.0,0.04310116054797861,0.04312723930194984,1.0,0.002837513503618538,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011822,WBC_011822,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,4,q1_revision_surrogate,1.0,0.029043155955150723,0,,5.0,10.0,0.0,5.0,1.0499538580695045,1.0,0.022687367764113023,0.010589954882774737,1.0,0.0029043155955150723,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011823,WBC_011823,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029401790001429617,0,,4.0,10.0,0.0,5.0,1.1887149548495481,1.0,0.024256823990261092,0.041918895903718806,1.0,0.002940179000142962,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_011825,WBC_011825,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.02842915791552514,0,,6.0,10.0,0.0,5.0,0.08909649553120973,0.0,0.03204734714962047,0.026828691406910063,2.0,0.0028429157915525138,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
